Order_ID,Order_Date,Ship_Date,Customer_ID,Category,Product,Region,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Shipping_Method,Order_Status
ORD1969,2024-10-09,2024-10-10,CUST0006,Beauty,Moisturizer,North,4,53.6,0.15,182.24,112.86,69.38,38.07,Same-Day,Delivered
ORD1970,2023-08-19,2023-08-24,CUST0294,Electronics,Smartphone,West,1,645.77,0.15,548.9,407.93,140.97,25.68,Standard,Delivered
ORD1971,2024-12-20,2024-12-22,CUST0065,Home & Kitchen,Blender,North,5,49.87,0.05,236.88,162.08,74.8,31.58,Express,Delivered
ORD1972,2024-02-08,2024-02-09,CUST0402,Home & Kitchen,Blender,Central,5,50.09,0.2,200.36,147.8,52.56,26.23,Same-Day,Returned
ORD1973,2024-10-29,2024-11-03,CUST0107,Sports,Yoga Mat,North,5,44.11,0.1,198.5,130.73,67.77,34.14,Standard,Delivered
ORD1974,2023-05-06,2023-05-11,CUST0106,Clothing,Sneakers,South,2,59.48,0.05,113.01,72.58,40.43,35.78,Standard,Delivered
ORD1975,2023-05-08,2023-05-09,CUST0495,Electronics,Tablet,Central,3,554.44,0.0,1663.32,776.64,886.68,53.31,Same-Day,Delivered
ORD1976,2024-06-15,2024-06-17,CUST0228,Clothing,Dress,South,1,68.87,0.0,68.87,44.02,24.85,36.08,Express,Delivered
ORD1977,2024-06-06,2024-06-11,CUST0340,Books,Self-Help,North,3,18.79,0.0,56.37,32.2,24.17,42.88,Standard,Delivered
ORD1978,2023-05-18,2023-05-19,CUST0303,Clothing,T-Shirt,East,2,19.25,0.2,30.8,23.74,7.06,22.92,Same-Day,Delivered
ORD1979,2024-01-26,2024-01-27,CUST0205,Home & Kitchen,Coffee Maker,West,5,91.2,0.1,410.4,228.45,181.95,44.33,Same-Day,Cancelled
ORD1980,2023-03-14,2023-03-15,CUST0325,Electronics,Headphones,South,4,190.03,0.0,760.12,423.52,336.6,44.28,Same-Day,Delivered
ORD1981,2023-06-17,2023-06-19,CUST0162,Beauty,Lipstick,West,5,22.15,0.2,88.6,61.17,27.43,30.96,Express,Returned
ORD1982,2023-04-23,2023-04-24,CUST0034,Sports,Yoga Mat,East,5,26.42,0.0,132.1,62.74,69.36,52.51,Same-Day,Delivered
ORD1983,2023-08-20,2023-08-22,CUST0194,Beauty,Moisturizer,South,3,55.37,0.2,132.89,83.83,49.06,36.92,Express,Delivered
ORD1984,2024-08-25,2024-08-27,CUST0179,Sports,Yoga Mat,Central,1,24.27,0.15,20.63,15.17,5.46,26.47,Express,Delivered
ORD1985,2024-02-03,2024-02-08,CUST0380,Home & Kitchen,Cookware Set,Central,3,220.49,0.0,661.47,320.25,341.22,51.59,Standard,Delivered
ORD1986,2024-12-04,2024-12-05,CUST0337,Books,Tech Manual,South,4,43.31,0.0,173.24,86.93,86.31,49.82,Same-Day,Delivered
ORD1987,2024-10-16,2024-10-18,CUST0128,Clothing,Dress,Central,5,107.83,0.0,539.15,341.65,197.5,36.63,Express,Delivered
ORD1988,2024-05-29,2024-05-31,CUST0220,Sports,Bicycle Helmet,Central,2,50.95,0.0,101.9,62.13,39.77,39.03,Express,Delivered
ORD1989,2024-02-21,2024-02-23,CUST0325,Beauty,Serum,North,3,67.14,0.0,201.42,128.81,72.61,36.05,Express,Returned
ORD1990,2023-10-20,2023-10-21,CUST0414,Electronics,Laptop,North,1,881.56,0.0,881.56,411.62,469.94,53.31,Same-Day,Cancelled
ORD1991,2024-11-24,2024-11-25,CUST0208,Sports,Fitness Tracker,North,2,87.37,0.1,157.27,102.58,54.69,34.77,Same-Day,Delivered
ORD1992,2023-12-20,2023-12-25,CUST0339,Books,Novel,Central,1,16.14,0.15,13.72,8.99,4.73,34.48,Standard,Pending
ORD1993,2024-06-20,2024-06-25,CUST0188,Beauty,Sunscreen,South,1,25.97,0.0,25.97,15.19,10.78,41.51,Standard,Delivered
ORD1994,2023-04-26,2023-04-28,CUST0128,Books,Cookbook,Central,1,23.45,0.05,22.28,11.35,10.93,49.06,Express,Cancelled
ORD1995,2024-10-08,2024-10-09,CUST0473,Electronics,Headphones,East,3,121.47,0.0,364.41,179.51,184.9,50.74,Same-Day,Delivered
ORD1996,2023-02-28,2023-03-02,CUST0236,Beauty,Sunscreen,East,1,33.51,0.1,30.16,20.77,9.39,31.13,Express,Delivered
ORD1997,2023-12-30,2024-01-04,CUST0252,Home & Kitchen,Air Fryer,South,1,79.62,0.15,67.68,38.79,28.89,42.69,Standard,Delivered
ORD1998,2024-05-14,2024-05-19,CUST0337,Electronics,Tablet,East,5,568.55,0.05,2700.61,1349.65,1350.96,50.02,Standard,Delivered
ORD1999,2023-07-06,2023-07-07,CUST0056,Clothing,Dress,West,4,78.94,0.0,315.76,169.14,146.62,46.43,Same-Day,Returned
ORD2000,2024-01-03,2024-01-04,CUST0098,Beauty,Perfume,East,2,51.59,0.15,87.7,55.39,32.31,36.84,Same-Day,Delivered
ORD2001,2023-06-14,2023-06-15,CUST0246,Electronics,Laptop,East,4,1009.53,0.0,4038.12,2544.82,1493.3,36.98,Same-Day,Delivered
ORD2002,2023-05-11,2023-05-13,CUST0400,Electronics,Smartwatch,West,4,286.53,0.2,916.9,672.02,244.88,26.71,Express,Delivered
ORD2003,2023-05-10,2023-05-15,CUST0007,Books,Self-Help,South,2,13.43,0.0,26.86,16.35,10.51,39.13,Standard,Delivered
ORD2004,2024-05-06,2024-05-08,CUST0043,Electronics,Headphones,West,4,195.47,0.15,664.6,353.1,311.5,46.87,Express,Delivered
ORD2005,2023-04-28,2023-04-30,CUST0127,Clothing,Sneakers,West,2,124.63,0.0,249.26,124.6,124.66,50.01,Express,Pending
ORD2006,2023-07-13,2023-07-14,CUST0077,Clothing,Dress,South,1,105.09,0.1,94.58,60.13,34.45,36.42,Same-Day,Delivered
ORD2007,2024-03-12,2024-03-17,CUST0047,Electronics,Laptop,North,4,818.18,0.0,3272.72,2080.86,1191.86,36.42,Standard,Delivered
ORD2008,2023-08-16,2023-08-18,CUST0032,Sports,Bicycle Helmet,Central,5,44.32,0.15,188.36,143.16,45.2,24.0,Express,Delivered
ORD2009,2023-12-26,2023-12-27,CUST0164,Sports,Yoga Mat,North,3,22.3,0.0,66.9,33.86,33.04,49.39,Same-Day,Delivered
ORD2010,2023-10-20,2023-10-22,CUST0311,Clothing,T-Shirt,North,1,16.56,0.15,14.08,8.52,5.56,39.49,Express,Delivered
ORD2011,2023-04-25,2023-04-30,CUST0350,Sports,Dumbbell Set,Central,3,143.83,0.0,431.49,223.02,208.47,48.31,Standard,Delivered
ORD2012,2024-08-26,2024-08-27,CUST0122,Clothing,Jacket,East,3,167.96,0.0,503.88,301.62,202.26,40.14,Same-Day,Delivered
ORD2013,2024-09-08,2024-09-13,CUST0496,Clothing,Sneakers,South,4,66.85,0.0,267.4,127.31,140.09,52.39,Standard,Delivered
ORD2014,2023-11-05,2023-11-06,CUST0390,Clothing,Dress,South,1,54.99,0.1,49.49,31.55,17.94,36.25,Same-Day,Delivered
ORD2015,2023-09-16,2023-09-17,CUST0459,Books,Novel,East,1,10.28,0.05,9.77,5.76,4.01,41.04,Same-Day,Pending
ORD2016,2024-05-30,2024-06-04,CUST0141,Sports,Yoga Mat,South,4,21.03,0.05,79.91,46.67,33.24,41.6,Standard,Delivered
ORD2017,2024-02-12,2024-02-14,CUST0446,Home & Kitchen,Blender,Central,5,42.65,0.15,181.26,104.07,77.19,42.59,Express,Delivered
ORD2018,2024-02-04,2024-02-06,CUST0106,Electronics,Laptop,South,4,1174.36,0.05,4462.57,2642.31,1820.26,40.79,Express,Delivered
ORD2019,2024-06-09,2024-06-11,CUST0369,Electronics,Laptop,Central,5,907.9,0.15,3858.57,2050.82,1807.75,46.85,Express,Delivered
ORD2020,2023-06-25,2023-06-30,CUST0122,Home & Kitchen,Air Fryer,East,2,114.56,0.0,229.12,128.41,100.71,43.96,Standard,Delivered
ORD2021,2023-02-22,2023-02-23,CUST0422,Electronics,Laptop,South,3,1262.62,0.0,3787.86,2366.19,1421.67,37.53,Same-Day,Pending
ORD2022,2024-01-13,2024-01-15,CUST0362,Books,Business Book,Central,1,23.03,0.15,19.58,13.15,6.43,32.84,Express,Delivered
ORD2023,2023-02-28,2023-03-01,CUST0422,Home & Kitchen,Coffee Maker,East,4,138.83,0.0,555.32,285.95,269.37,48.51,Same-Day,Returned
ORD2024,2024-08-20,2024-08-25,CUST0353,Clothing,Jacket,West,2,109.72,0.0,219.44,122.33,97.11,44.25,Standard,Delivered
ORD2025,2023-11-29,2023-12-01,CUST0323,Beauty,Lipstick,West,5,20.02,0.2,80.08,53.9,26.18,32.69,Express,Delivered
ORD2026,2024-05-05,2024-05-10,CUST0236,Clothing,Dress,South,2,107.38,0.05,204.02,112.48,91.54,44.87,Standard,Delivered
ORD2027,2023-10-16,2023-10-21,CUST0454,Clothing,Jeans,South,5,63.53,0.15,270.0,154.4,115.6,42.81,Standard,Delivered
ORD2028,2024-04-10,2024-04-11,CUST0052,Sports,Fitness Tracker,Central,2,54.56,0.0,109.12,58.41,50.71,46.47,Same-Day,Pending
ORD2029,2023-01-14,2023-01-15,CUST0068,Clothing,T-Shirt,South,5,17.99,0.05,85.45,40.85,44.6,52.19,Same-Day,Cancelled
ORD2030,2023-01-10,2023-01-15,CUST0419,Electronics,Headphones,East,2,189.79,0.1,341.62,171.84,169.78,49.7,Standard,Delivered
ORD2031,2024-03-30,2024-04-04,CUST0246,Beauty,Moisturizer,South,2,24.57,0.2,39.31,27.64,11.67,29.69,Standard,Delivered
ORD2032,2023-01-22,2023-01-27,CUST0152,Clothing,T-Shirt,North,5,35.76,0.15,151.98,99.9,52.08,34.27,Standard,Delivered
ORD2033,2024-03-13,2024-03-15,CUST0336,Books,Self-Help,East,2,12.02,0.0,24.04,10.93,13.11,54.53,Express,Delivered
ORD2034,2023-10-16,2023-10-18,CUST0171,Clothing,Dress,North,1,88.35,0.0,88.35,43.72,44.63,50.51,Express,Delivered
ORD2035,2023-12-09,2023-12-10,CUST0218,Home & Kitchen,Blender,South,1,75.27,0.0,75.27,40.32,34.95,46.43,Same-Day,Delivered
ORD2036,2023-10-05,2023-10-07,CUST0478,Beauty,Lipstick,East,5,25.35,0.0,126.75,79.23,47.52,37.49,Express,Delivered
ORD2037,2023-05-31,2023-06-02,CUST0229,Beauty,Moisturizer,West,1,53.47,0.0,53.47,32.38,21.09,39.44,Express,Delivered
ORD2038,2023-04-03,2023-04-05,CUST0094,Electronics,Smartphone,West,5,627.24,0.15,2665.77,1585.96,1079.81,40.51,Express,Pending
ORD2039,2024-09-08,2024-09-09,CUST0411,Home & Kitchen,Air Fryer,South,4,129.86,0.15,441.52,334.82,106.7,24.17,Same-Day,Delivered
ORD2040,2024-07-03,2024-07-08,CUST0298,Sports,Bicycle Helmet,West,5,53.86,0.1,242.37,147.72,94.65,39.05,Standard,Delivered
ORD2041,2023-07-28,2023-08-02,CUST0243,Books,Tech Manual,South,2,50.09,0.0,100.18,52.33,47.85,47.76,Standard,Delivered
ORD2042,2023-05-23,2023-05-25,CUST0428,Electronics,Smartphone,Central,3,607.26,0.2,1457.42,1135.61,321.81,22.08,Express,Delivered
ORD2043,2023-05-01,2023-05-02,CUST0194,Sports,Dumbbell Set,North,2,131.78,0.0,263.56,157.98,105.58,40.06,Same-Day,Delivered
ORD2044,2023-03-17,2023-03-19,CUST0446,Beauty,Perfume,South,3,43.87,0.0,131.61,76.67,54.94,41.74,Express,Returned
ORD2045,2024-08-05,2024-08-07,CUST0094,Electronics,Laptop,West,3,869.64,0.0,2608.92,1214.23,1394.69,53.46,Express,Delivered
ORD2046,2023-12-12,2023-12-14,CUST0356,Beauty,Serum,North,5,70.91,0.0,354.55,192.89,161.66,45.6,Express,Returned
ORD2047,2023-06-27,2023-06-28,CUST0203,Home & Kitchen,Blender,West,2,42.6,0.15,72.42,38.89,33.53,46.3,Same-Day,Delivered
ORD2048,2024-05-28,2024-05-30,CUST0217,Beauty,Perfume,South,5,103.03,0.0,515.15,326.52,188.63,36.62,Express,Delivered
ORD2049,2024-02-15,2024-02-16,CUST0201,Home & Kitchen,Blender,South,5,61.65,0.0,308.25,184.53,123.72,40.14,Same-Day,Delivered
ORD2050,2024-05-03,2024-05-05,CUST0208,Beauty,Sunscreen,West,5,31.36,0.2,125.44,92.27,33.17,26.44,Express,Delivered
ORD2051,2023-04-17,2023-04-22,CUST0399,Clothing,T-Shirt,East,3,34.4,0.0,103.2,52.01,51.19,49.6,Standard,Delivered
ORD2052,2024-09-03,2024-09-08,CUST0159,Electronics,Laptop,South,3,880.38,0.0,2641.14,1223.02,1418.12,53.69,Standard,Delivered
ORD2053,2024-08-01,2024-08-06,CUST0405,Books,Novel,West,1,11.4,0.0,11.4,7.36,4.04,35.44,Standard,Delivered
ORD2054,2024-01-01,2024-01-03,CUST0257,Electronics,Smartphone,South,3,526.96,0.0,1580.88,714.08,866.8,54.83,Express,Pending
ORD2055,2023-12-06,2023-12-08,CUST0258,Home & Kitchen,Knife Set,North,3,87.43,0.15,222.95,153.42,69.53,31.19,Express,Cancelled
ORD2056,2023-02-08,2023-02-10,CUST0350,Books,Novel,West,1,14.87,0.05,14.13,8.11,6.02,42.6,Express,Delivered
ORD2057,2023-05-25,2023-05-26,CUST0494,Electronics,Smartphone,Central,2,764.32,0.2,1222.91,896.23,326.68,26.71,Same-Day,Delivered
ORD2058,2023-05-15,2023-05-17,CUST0320,Books,Tech Manual,West,5,56.91,0.0,284.55,153.51,131.04,46.05,Express,Delivered
ORD2059,2023-06-06,2023-06-07,CUST0255,Electronics,Smartwatch,North,2,201.21,0.1,362.18,229.93,132.25,36.51,Same-Day,Delivered
ORD2060,2023-03-31,2023-04-02,CUST0161,Electronics,Laptop,South,3,1072.57,0.2,2574.17,1950.86,623.31,24.21,Express,Delivered
ORD2061,2023-03-14,2023-03-19,CUST0236,Home & Kitchen,Coffee Maker,East,1,77.01,0.0,77.01,40.1,36.91,47.93,Standard,Delivered
ORD2062,2024-08-05,2024-08-07,CUST0440,Sports,Running Shoes,East,4,117.53,0.0,470.12,299.92,170.2,36.2,Express,Delivered
ORD2063,2024-06-08,2024-06-09,CUST0192,Sports,Bicycle Helmet,North,5,74.86,0.0,374.3,201.44,172.86,46.18,Same-Day,Pending
ORD2064,2024-10-21,2024-10-26,CUST0126,Beauty,Perfume,Central,5,79.51,0.15,337.92,182.29,155.63,46.06,Standard,Delivered
ORD2065,2023-03-16,2023-03-21,CUST0237,Electronics,Laptop,North,1,944.33,0.0,944.33,532.63,411.7,43.6,Standard,Delivered
ORD2066,2023-03-29,2023-04-03,CUST0470,Home & Kitchen,Knife Set,West,4,67.55,0.2,216.16,146.71,69.45,32.13,Standard,Delivered
ORD2067,2024-09-10,2024-09-12,CUST0380,Sports,Dumbbell Set,West,4,81.87,0.0,327.48,169.79,157.69,48.15,Express,Delivered
ORD2068,2023-05-30,2023-05-31,CUST0291,Electronics,Headphones,North,4,54.74,0.0,218.96,140.07,78.89,36.03,Same-Day,Delivered
ORD2069,2024-04-29,2024-05-04,CUST0445,Books,Self-Help,North,1,24.17,0.0,24.17,14.69,9.48,39.22,Standard,Delivered
ORD2070,2023-03-12,2023-03-14,CUST0153,Beauty,Perfume,West,3,61.69,0.0,185.07,86.38,98.69,53.33,Express,Delivered
ORD2071,2023-02-25,2023-03-02,CUST0220,Sports,Fitness Tracker,East,2,102.57,0.0,205.14,99.87,105.27,51.32,Standard,Cancelled
ORD2072,2024-07-02,2024-07-03,CUST0495,Home & Kitchen,Coffee Maker,West,2,83.93,0.05,159.47,91.71,67.76,42.49,Same-Day,Returned
ORD2073,2024-09-03,2024-09-08,CUST0342,Home & Kitchen,Cookware Set,Central,4,263.6,0.1,948.96,639.61,309.35,32.6,Standard,Delivered
ORD2074,2023-11-21,2023-11-26,CUST0235,Books,Novel,South,3,15.64,0.2,37.54,29.93,7.61,20.27,Standard,Delivered
ORD2075,2024-06-17,2024-06-18,CUST0231,Sports,Running Shoes,South,1,130.28,0.15,110.74,69.21,41.53,37.5,Same-Day,Delivered
ORD2076,2023-07-12,2023-07-14,CUST0397,Beauty,Perfume,South,5,47.77,0.0,238.85,143.1,95.75,40.09,Express,Delivered
ORD2077,2024-08-13,2024-08-18,CUST0187,Books,Self-Help,North,2,16.53,0.0,33.06,21.3,11.76,35.57,Standard,Delivered
ORD2078,2024-10-26,2024-10-28,CUST0181,Home & Kitchen,Air Fryer,East,5,177.29,0.0,886.45,522.88,363.57,41.01,Express,Delivered
ORD2079,2023-06-30,2023-07-02,CUST0091,Books,Self-Help,Central,5,24.66,0.0,123.3,58.28,65.02,52.73,Express,Delivered
ORD2080,2024-12-06,2024-12-07,CUST0146,Books,Novel,Central,5,13.36,0.0,66.8,41.35,25.45,38.1,Same-Day,Delivered
ORD2081,2024-02-26,2024-03-02,CUST0385,Electronics,Smartphone,Central,1,525.89,0.0,525.89,301.47,224.42,42.67,Standard,Delivered
ORD2082,2023-10-24,2023-10-26,CUST0398,Books,Business Book,West,4,20.56,0.2,65.79,37.54,28.25,42.94,Express,Delivered
ORD2083,2023-12-26,2023-12-28,CUST0421,Books,Self-Help,West,1,14.54,0.05,13.81,9.31,4.5,32.59,Express,Delivered
ORD2084,2023-09-28,2023-09-30,CUST0408,Electronics,Headphones,West,2,125.13,0.0,250.26,156.64,93.62,37.41,Express,Returned
ORD2085,2023-01-27,2023-02-01,CUST0431,Beauty,Serum,Central,1,83.01,0.05,78.86,37.9,40.96,51.94,Standard,Returned
ORD2086,2023-09-05,2023-09-06,CUST0099,Beauty,Sunscreen,Central,3,19.71,0.1,53.22,38.35,14.87,27.94,Same-Day,Pending
ORD2087,2024-10-13,2024-10-15,CUST0089,Beauty,Perfume,West,1,111.12,0.1,100.01,59.54,40.47,40.47,Express,Pending
ORD2088,2023-05-10,2023-05-11,CUST0296,Home & Kitchen,Cookware Set,West,2,186.48,0.0,372.96,220.79,152.17,40.8,Same-Day,Delivered
ORD2089,2023-04-06,2023-04-11,CUST0322,Beauty,Lipstick,Central,5,12.18,0.0,60.9,29.89,31.01,50.92,Standard,Delivered
ORD2090,2023-01-26,2023-01-27,CUST0233,Clothing,T-Shirt,East,5,36.23,0.0,181.15,102.23,78.92,43.57,Same-Day,Delivered
ORD2091,2024-01-23,2024-01-25,CUST0141,Clothing,Jeans,North,2,53.85,0.1,96.93,66.57,30.36,31.32,Express,Delivered
ORD2092,2024-09-02,2024-09-07,CUST0145,Clothing,T-Shirt,East,5,41.01,0.0,205.05,111.1,93.95,45.82,Standard,Delivered
ORD2093,2023-08-01,2023-08-03,CUST0408,Clothing,T-Shirt,North,1,29.83,0.0,29.83,18.87,10.96,36.74,Express,Delivered
ORD2094,2024-03-05,2024-03-07,CUST0325,Sports,Yoga Mat,West,4,47.78,0.0,191.12,94.04,97.08,50.8,Express,Cancelled
ORD2095,2024-10-08,2024-10-09,CUST0061,Clothing,Jeans,East,3,39.51,0.0,118.53,68.98,49.55,41.8,Same-Day,Returned
ORD2096,2023-09-18,2023-09-23,CUST0016,Home & Kitchen,Knife Set,Central,5,65.0,0.0,325.0,156.55,168.45,51.83,Standard,Delivered
ORD2097,2023-04-28,2023-05-03,CUST0071,Electronics,Tablet,South,5,527.29,0.0,2636.45,1643.5,992.95,37.66,Standard,Delivered
ORD2098,2023-12-23,2023-12-24,CUST0151,Electronics,Laptop,West,3,935.83,0.0,2807.49,1798.61,1008.88,35.94,Same-Day,Delivered
ORD2099,2023-09-14,2023-09-19,CUST0434,Beauty,Perfume,East,4,85.14,0.05,323.53,216.07,107.46,33.21,Standard,Delivered
ORD2100,2023-07-30,2023-07-31,CUST0453,Sports,Yoga Mat,West,5,42.79,0.1,192.56,109.61,82.95,43.08,Same-Day,Delivered
ORD2101,2024-01-28,2024-01-30,CUST0181,Sports,Fitness Tracker,East,3,114.27,0.1,308.53,161.64,146.89,47.61,Express,Delivered
ORD2102,2023-09-17,2023-09-18,CUST0310,Beauty,Moisturizer,Central,4,25.69,0.0,102.76,65.93,36.83,35.84,Same-Day,Delivered
ORD2103,2023-07-10,2023-07-12,CUST0111,Home & Kitchen,Knife Set,East,1,35.88,0.2,28.7,18.46,10.24,35.68,Express,Delivered
ORD2104,2023-12-03,2023-12-08,CUST0408,Home & Kitchen,Coffee Maker,East,3,61.23,0.0,183.69,107.95,75.74,41.23,Standard,Delivered
ORD2105,2023-08-11,2023-08-16,CUST0367,Clothing,Sneakers,Central,1,93.7,0.1,84.33,46.14,38.19,45.29,Standard,Delivered
ORD2106,2024-03-21,2024-03-23,CUST0102,Beauty,Moisturizer,South,5,54.71,0.05,259.87,160.42,99.45,38.27,Express,Returned
ORD2107,2023-05-08,2023-05-10,CUST0168,Electronics,Smartwatch,Central,4,160.7,0.0,642.8,343.41,299.39,46.58,Express,Delivered
ORD2108,2024-08-12,2024-08-17,CUST0146,Sports,Dumbbell Set,South,5,51.13,0.0,255.65,147.95,107.7,42.13,Standard,Cancelled
ORD2109,2023-01-17,2023-01-22,CUST0425,Sports,Yoga Mat,West,5,46.54,0.0,232.7,120.42,112.28,48.25,Standard,Delivered
ORD2110,2024-07-23,2024-07-25,CUST0025,Beauty,Lipstick,West,3,15.34,0.0,46.02,24.39,21.63,47.0,Express,Delivered
ORD2111,2024-09-24,2024-09-29,CUST0025,Home & Kitchen,Knife Set,North,4,79.92,0.0,319.68,197.76,121.92,38.14,Standard,Delivered
ORD2112,2023-06-24,2023-06-29,CUST0462,Clothing,T-Shirt,East,3,40.84,0.15,104.14,65.81,38.33,36.81,Standard,Delivered
ORD2113,2023-02-19,2023-02-21,CUST0169,Books,Business Book,Central,1,16.41,0.2,13.13,7.53,5.6,42.65,Express,Delivered
ORD2114,2023-05-10,2023-05-12,CUST0386,Sports,Running Shoes,Central,2,142.24,0.1,256.03,154.23,101.8,39.76,Express,Returned
ORD2115,2024-11-08,2024-11-10,CUST0165,Sports,Bicycle Helmet,West,1,55.09,0.0,55.09,31.16,23.93,43.44,Express,Pending
ORD2116,2024-07-25,2024-07-30,CUST0377,Clothing,T-Shirt,South,3,37.99,0.15,96.87,53.17,43.7,45.11,Standard,Delivered
ORD2117,2024-11-17,2024-11-22,CUST0198,Beauty,Moisturizer,South,1,57.87,0.0,57.87,28.5,29.37,50.75,Standard,Delivered
ORD2118,2024-06-10,2024-06-12,CUST0160,Sports,Yoga Mat,West,3,25.26,0.1,68.2,45.64,22.56,33.08,Express,Delivered
ORD2119,2024-01-08,2024-01-10,CUST0445,Beauty,Serum,Central,5,35.34,0.0,176.7,87.25,89.45,50.62,Express,Pending
ORD2120,2024-12-03,2024-12-05,CUST0296,Books,Novel,North,4,10.88,0.0,43.52,23.27,20.25,46.53,Express,Pending
ORD2121,2024-04-16,2024-04-21,CUST0244,Clothing,Dress,Central,1,108.6,0.0,108.6,49.23,59.37,54.67,Standard,Delivered
ORD2122,2024-03-17,2024-03-22,CUST0258,Sports,Running Shoes,West,3,69.65,0.1,188.06,97.54,90.52,48.13,Standard,Delivered
ORD2123,2024-10-26,2024-10-28,CUST0217,Books,Cookbook,South,1,23.83,0.0,23.83,11.19,12.64,53.04,Express,Delivered
ORD2124,2024-05-20,2024-05-21,CUST0349,Home & Kitchen,Coffee Maker,North,4,66.66,0.0,266.64,148.23,118.41,44.41,Same-Day,Delivered
ORD2125,2024-08-12,2024-08-14,CUST0273,Beauty,Serum,North,1,42.17,0.0,42.17,26.53,15.64,37.09,Express,Delivered
ORD2126,2023-04-14,2023-04-19,CUST0451,Home & Kitchen,Coffee Maker,East,5,118.95,0.05,565.01,314.25,250.76,44.38,Standard,Delivered
ORD2127,2024-12-23,2024-12-24,CUST0002,Sports,Dumbbell Set,North,2,127.57,0.0,255.14,147.31,107.83,42.26,Same-Day,Delivered
ORD2128,2024-12-05,2024-12-10,CUST0349,Clothing,Sneakers,North,5,101.91,0.0,509.55,316.18,193.37,37.95,Standard,Delivered
ORD2129,2024-11-13,2024-11-15,CUST0011,Clothing,Jeans,South,3,83.99,0.0,251.97,161.88,90.09,35.75,Express,Delivered
ORD2130,2023-12-27,2023-12-29,CUST0251,Home & Kitchen,Blender,South,2,79.75,0.2,127.6,72.09,55.51,43.5,Express,Delivered
ORD2131,2023-10-25,2023-10-30,CUST0086,Sports,Yoga Mat,South,1,43.57,0.1,39.21,25.53,13.68,34.89,Standard,Delivered
ORD2132,2023-12-26,2023-12-27,CUST0250,Electronics,Smartphone,East,3,740.17,0.0,2220.51,1200.24,1020.27,45.95,Same-Day,Delivered
ORD2133,2024-06-14,2024-06-15,CUST0462,Home & Kitchen,Knife Set,Central,1,78.66,0.0,78.66,46.57,32.09,40.8,Same-Day,Returned
ORD2134,2023-06-01,2023-06-03,CUST0338,Sports,Yoga Mat,South,3,39.57,0.15,100.9,68.61,32.29,32.0,Express,Returned
ORD2135,2024-03-17,2024-03-19,CUST0046,Home & Kitchen,Knife Set,South,1,43.66,0.15,37.11,25.72,11.39,30.69,Express,Delivered
ORD2136,2024-04-05,2024-04-06,CUST0467,Sports,Yoga Mat,East,3,45.31,0.15,115.54,75.98,39.56,34.24,Same-Day,Delivered
ORD2137,2023-02-12,2023-02-13,CUST0176,Home & Kitchen,Knife Set,Central,5,54.04,0.0,270.2,138.31,131.89,48.81,Same-Day,Delivered
ORD2138,2023-10-23,2023-10-28,CUST0256,Electronics,Smartwatch,South,4,290.67,0.2,930.14,707.45,222.69,23.94,Standard,Pending
ORD2139,2023-06-16,2023-06-18,CUST0034,Sports,Dumbbell Set,East,5,145.67,0.1,655.51,409.06,246.45,37.6,Express,Delivered
ORD2140,2023-02-24,2023-02-26,CUST0221,Electronics,Smartwatch,East,1,203.33,0.2,162.66,115.62,47.04,28.92,Express,Delivered
ORD2141,2024-05-29,2024-05-30,CUST0288,Beauty,Moisturizer,South,1,29.06,0.0,29.06,18.18,10.88,37.44,Same-Day,Pending
ORD2142,2023-03-24,2023-03-26,CUST0243,Electronics,Headphones,East,2,198.39,0.0,396.78,212.84,183.94,46.36,Express,Delivered
ORD2143,2023-11-06,2023-11-07,CUST0289,Clothing,Dress,West,4,80.93,0.0,323.72,203.49,120.23,37.14,Same-Day,Delivered
ORD2144,2023-05-19,2023-05-21,CUST0155,Beauty,Lipstick,East,5,11.78,0.2,47.12,28.86,18.26,38.75,Express,Delivered
ORD2145,2024-01-20,2024-01-22,CUST0270,Electronics,Headphones,West,5,188.07,0.05,893.33,525.81,367.52,41.14,Express,Delivered
ORD2146,2023-12-29,2023-12-31,CUST0493,Beauty,Lipstick,West,5,27.7,0.15,117.72,72.23,45.49,38.64,Express,Delivered
ORD2147,2023-05-24,2023-05-25,CUST0403,Sports,Yoga Mat,South,5,19.79,0.2,79.16,52.86,26.3,33.22,Same-Day,Cancelled
ORD2148,2023-10-28,2023-11-02,CUST0202,Books,Tech Manual,South,3,32.82,0.1,88.61,62.03,26.58,30.0,Standard,Delivered
ORD2149,2023-02-25,2023-03-02,CUST0425,Sports,Yoga Mat,North,4,43.22,0.2,138.3,95.71,42.59,30.8,Standard,Delivered
ORD2150,2023-12-06,2023-12-11,CUST0300,Home & Kitchen,Cookware Set,Central,1,263.39,0.1,237.05,143.89,93.16,39.3,Standard,Delivered
ORD2151,2024-05-22,2024-05-27,CUST0346,Beauty,Moisturizer,South,2,39.65,0.1,71.37,47.43,23.94,33.54,Standard,Delivered
ORD2152,2023-04-28,2023-05-03,CUST0310,Home & Kitchen,Air Fryer,North,1,175.67,0.1,158.1,103.22,54.88,34.71,Standard,Delivered
ORD2153,2024-06-01,2024-06-03,CUST0475,Books,Business Book,North,2,15.47,0.05,29.39,14.08,15.31,52.09,Express,Delivered
